"customerID","Churn"
"7587-AOVVU","No"
"3237-AJGEH","Yes"
"4707-YNOQA","No"
"9357-UJRUN","No"
"7663-CUXZB","No"
"1163-VIPRI","No"
"2815-CPTUL","Yes"
"9348-ROUAI","No"
"9443-JUBUO","No"
"0596-BQCEQ","Yes"
"1481-ZUWZA","Yes"
"4830-FAXFM","No"
"5906-BFOZT","No"
"2960-NKRSO","No"
"8996-ZROXE","No"
"5598-IKHQQ","No"
"0397-ZXWQF","No"
"5266-PFRQK","No"
"4674-HGNUA","No"
"6765-MBQNU","No"
"3769-MHZNV","No"
"6295-OSINB","No"
"3308-MHOOC","No"
"4177-JPDFU","No"
"2239-CFOUJ","No"
"8046-DNVTL","No"
"2209-XADXF","No"
"6620-JDYNW","No"
"1891-FZYSA","Yes"
"1038-RQOST","No"
"7613-LLQFO","Yes"
"4568-TTZRT","No"
"9513-DXHDA","No"
"3801-HMYNL","Yes"
"9685-WKZGT","Yes"
"6022-UGGSO","Yes"
"3865-QBWSJ","No"
"2160-GPFXD","No"
"2065-MMKGR","No"
"5857-TYBCJ","No"
"1498-NHTLT","No"
"4484-CGXFK","Yes"
"4176-RELJR","No"
"6214-EDAKZ","Yes"
"1796-JANOW","No"
"0238-WHBIQ","No"
"8735-NBLWT","No"
"6651-RLGGM","No"
"6127-ISGTU","Yes"
"1614-JBEBI","No"
"8740-XLHDR","Yes"
"3923-CSIHK","Yes"
"5696-EXCYS","No"
"5795-KTGUD","No"
"7120-RFMVS","Yes"
"7924-GJZFI","No"
"4702-HDRKD","No"
"8512-WIWYV","No"
"5897-ZYEKH","No"
"5456-ITGIC","No"
"7317-GGVPB","Yes"
"1406-PUQVY","No"
"3677-IYRBF","Yes"
"9114-AAFQH","No"
"8715-KKTFG","No"
"1728-BQDMA","No"
"0268-QKIWO","Yes"
"5117-ZSMHQ","No"
"5151-HQRDG","No"
"0960-HUWBM","No"
"6465-GSRCL","No"
"0617-FHSGK","Yes"
"0263-FJTQO","No"
"2858-MOFSQ","Yes"
"8118-LSUEL","Yes"
"1666-JXLKU","No"
"7855-DIWPO","No"
"5133-POWUA","No"
"7005-CCBKV","Yes"
"1810-BOHSY","No"
"1784-BXEFA","No"
"9224-VTYID","No"
"9500-IWPXQ","No"
"5762-TJXGK","No"
"4504-YOULA","No"
"7284-ZZLOH","No"
"5277-ZLOOR","Yes"
"2141-RRYGO","Yes"
"1777-JYQPJ","No"
"6376-GAHQE","Yes"
"3401-URHDA","No"
"5052-PNLOS","Yes"
"3853-LYGAM","No"
"6979-ZNSFF","Yes"
"5680-LQOGP","No"
"6032-IGALN","Yes"
"9931-DCEZH","No"
"1898-JSNDC","No"
"3911-RSNHI","No"
"2410-CIYFZ","No"
"4248-HCETZ","Yes"
"5505-OVWQW","No"
"7271-AJDTL","No"
"1867-TJHTS","No"
"0516-WJVXC","Yes"
"9174-FKWZE","Yes"
"6860-YRJZP","No"
"4429-WYGFR","No"
"2817-LVCPP","No"
"5038-ETMLM","No"
"4521-WFJAI","No"
"6569-KTMDU","No"
"8809-RIHDD","Yes"
"8809-XKHMD","No"
"0396-YCHWO","No"
"0867-LDTTC","No"
"9391-DXGGG","No"
"9844-FELAJ","No"
"2122-SZZZD","No"
"3148-AOIQT","No"
"8679-JOEVF","Yes"
"8395-ETZKQ","No"
"6692-YQHXC","No"
"3889-VWBID","No"
"5222-JCXZT","No"
"9754-CLVZW","No"
"1432-FPAXX","Yes"
"2739-CCZMB","No"
"0496-AHOOK","No"
"8336-TAVKX","No"
"3181-VTHOE","No"
"7168-HDQHG","No"
"4803-AXVYP","Yes"
"3884-HCSWG","Yes"
"4567-AKPIA","No"
"5077-DXTCG","Yes"
"7901-HXJVA","No"
"4892-VLANZ","Yes"
"7968-QUXNS","No"
"2919-HBCJO","Yes"
"4236-XPXAV","Yes"
"8903-WMRNW","No"
"2452-SNHFZ","No"
"6029-CSMJE","No"
"7993-NQLJE","No"
"9099-FTUHS","No"
"0581-BXBUB","No"
"9467-ROOLM","No"
"3030-YZADT","Yes"
"7410-KTVFV","Yes"
"5150-ITWWB","No"
"2253-KPMNB","No"
"1345-ZUKID","No"
"6429-SHBCB","No"
"9281-OFDMF","No"
"2603-HVKCG","No"
"9097-ZUBYC","No"
"5148-ORICT","No"
"4893-GYUJU","No"
"7272-QDCKA","No"
"8908-SLFCJ","No"
"8393-DLHGA","Yes"
"9766-HGEDE","No"
"6968-MHOMU","No"
"7395-IGJOS","Yes"
"5044-XDPYX","No"
"1814-WFGVS","No"
"3721-WKIIL","No"
"7890-VYYWG","Yes"
"5197-LQXXH","No"
"9907-SWKKF","Yes"
"3457-PQBYH","No"
"7682-AZNDK","No"
"3745-HRPHI","No"
"7636-OWBPG","No"
"6397-JNZZG","Yes"
"0570-BFQHT","No"
"3523-QRQLL","Yes"
"8564-LDKFL","No"
"0895-DQHEW","Yes"
"4717-GHADL","No"
"6772-WFQRD","No"
"3810-DVDQQ","No"
"6972-SNKKW","No"
"3694-GLTJM","No"
"8550-XSXUQ","No"
"8149-RSOUN","Yes"
"4359-INNWN","No"
"0585-EGDDA","No"
"3594-IVHJZ","No"
"8205-VSLRB","No"
"5960-MVTUK","No"
"3082-VQXNH","No"
"4013-UBXWQ","Yes"
"0750-EKNGL","No"
"3567-PQTSO","No"
"5519-NPHVG","Yes"
"8043-PNYSD","No"
"2703-AMTUL","No"
"0928-JMXNP","No"
"4825-XJGDM","No"
"6734-JDTTV","No"
"7850-THJMU","No"
"3890-RTCMS","No"
"8849-GYOKR","Yes"
"3717-FDJFU","No"
"3665-JATSN","No"
"7966-YOTQW","No"
"0461-CVKMU","Yes"
"8806-EAGWC","Yes"
"7779-LGOVN","Yes"
"4324-BZCKL","No"
"9710-ZUSHQ","Yes"
"1536-YHDOE","No"
"8123-QBNAZ","No"
"3629-ZNKXA","No"
"7711-YIJWC","No"
"5482-VXSXJ","No"
"7365-BVCJH","No"
"9620-ENEJV","No"
"2378-YIZKA","No"
"5498-TXHLF","Yes"
"0689-DSXGL","No"
"6818-DJXAA","No"
"9722-UJOJR","Yes"
"8902-ZEOVF","No"
"6778-EICRF","No"
"2662-NNTDK","No"
"4132-KALRO","No"
"6772-KSATR","Yes"
"7112-OPOTK","Yes"
"2874-YXVVA","No"
"4323-ELYYB","No"
"4293-ETKAP","No"
"6064-PUPMC","No"
"6504-VBLFL","No"
"6322-PJJDJ","No"
"0330-BGYZE","No"
"1085-LDWAM","No"
"7586-ZATGZ","No"
"7197-VOJMM","No"
"3318-OSATS","Yes"
"1843-TLSGD","No"
"9626-VFRGG","No"
"9143-CANJF","No"
"2041-JIJCI","No"
"1086-LXKFY","Yes"
"4900-MSOMT","No"
"9194-GFVOI","No"
"1336-EZFZY","No"
"4282-MSACW","No"
"1403-LKLIK","No"
"2636-ALXXZ","Yes"
"7774-OJSXI","Yes"
"0136-IFMYD","No"
"2706-QZIHY","No"
"9885-CSMWE","Yes"
"4232-JGKIY","No"
"2402-TAIRZ","No"
"9659-ZTWSM","No"
"9139-TWBAS","No"
"6685-GBWJZ","No"
"2195-VVRJF","No"
"8058-JMEQO","Yes"
"4203-QGNZA","No"
"0697-ZMSWS","Yes"
"7657-DYEPJ","Yes"
"9494-BDNNC","No"
"1640-PLFMP","No"
"5366-OBVMR","No"
"7593-XFKDI","Yes"
"4573-JKNAE","No"
"0337-CNPZE","Yes"
"9817-APLHW","No"
"8380-MQINP","No"
"0840-DFEZH","No"
"1513-XNPPH","Yes"
"8690-ZVLCL","No"
"6015-VVHHE","Yes"
"6347-DCUIK","Yes"
"1335-HQMKX","No"
"2172-EJXVF","No"
"0897-FEGMU","Yes"
"7663-RGWBC","Yes"
"1120-BMWUB","Yes"
"4536-PLEQY","No"
"7029-IJEJK","No"
"8871-JLMHM","No"
"2235-ZGKPT","Yes"
"3891-PUQOD","Yes"
"5447-VYTKW","No"
"3623-FQBOX","No"
"0689-NKYLF","Yes"
"8659-HDIYE","No"
"3658-KIBGF","Yes"
"3474-BAFSJ","No"
"5519-YLDGW","Yes"
"1855-AGAWH","No"
"7109-CQYUZ","No"
"1370-GGAWX","No"
"4680-KUTAJ","No"
"5307-UVGNB","No"
"4946-EDSEW","Yes"
"2883-ILGWO","No"
"2516-VQRRV","Yes"
"7580-UGXNC","Yes"
"3642-BYHDO","No"
"9629-NHXFW","No"
"2696-RZVZW","No"
"5178-LMXOP","Yes"
"8879-ZKJOF","No"
"6285-FTQBF","No"
"7526-BEZQB","Yes"
"1474-JUWSM","No"
"8498-XXGWA","No"
"0621-TSSMU","No"
"7636-PEPNS","No"
"6794-HKIAJ","No"
"5578-NKCXI","No"
"1642-HMARX","No"
"3096-WPXBT","No"
"5950-AAAGJ","No"
"4299-OPXEJ","No"
"4951-UKAAQ","Yes"
"9618-LFJRU","No"
"6693-DJWTY","No"
"6447-EGDIV","No"
"1167-OYZJF","No"
"4806-DXQCE","No"
"4854-SSLTN","No"
"4837-PZTIC","No"
"0603-OLQDC","No"
"3272-VUHPV","No"
"4176-FXYBO","No"
"1063-DHQJF","No"
"8663-UPDGF","No"
"1837-YQUCE","No"
"2947-DOMLJ","Yes"
"4112-LUEIZ","Yes"
"0369-ZGOVK","No"
"4510-HIMLV","Yes"
"9919-KNPOO","No"
"8749-JMNKX","Yes"
"7872-BAAZR","No"
"8174-TBVCF","No"
"1698-XFZCI","No"
"5955-ERIHD","Yes"
"0917-EZOLA","Yes"
"4086-ATNFV","No"
"0468-YRPXN","No"
"5996-NRVXR","No"
"3739-YBWAB","No"
"7047-FWEYA","No"
"2000-MPKCA","No"
"9762-YAQAA","No"
"5949-EBSQK","Yes"
"5473-KHBPS","No"
"0100-DUVFC","No"
"5397-TUPSH","No"
"0326-VDYXE","No"
"6773-LQTVT","No"
"0436-TWFFZ","No"
"8566-YPRGL","No"
"6609-MXJHJ","No"
"2669-OIDSD","No"
"8400-WZICQ","No"
"3834-XUIFC","Yes"
"0410-IPFTY","No"
"9430-NKQLY","No"
"8414-MYSHR","Yes"
"0247-SLUJI","No"
"9402-ORRAH","No"
"6483-OATDN","No"
"1293-HHSHJ","No"
"4840-ORQXB","No"
"7599-FKVXZ","Yes"
"3982-DQLUS","No"
"8610-ZIKJJ","No"
"3756-VNWDH","No"
"7801-KICAO","No"
"7673-LPRNY","No"
"8229-TNIQA","Yes"
"7339-POGZN","No"
"2828-SLQPF","No"
"4465-VDKIQ","No"
"2921-XWDJH","No"
"6221-AVQYL","Yes"
"2558-BUOZZ","No"
"0003-MKNFE","No"
"0975-UYDTX","No"
"7743-EXURX","Yes"
"4682-BLBUC","No"
"0975-VOOVL","No"
"5968-VXZLG","No"
"4988-IQIGL","Yes"
"5201-FRKKS","No"
"9799-CAYJJ","No"
"7730-IUTDZ","Yes"
"0426-TIRNE","Yes"
"5443-SCMKX","No"
"8295-KMENE","No"
"6738-ISCBM","No"
"3678-MNGZX","No"
"4558-CGYCZ","No"
"8710-YGLWG","No"
"3199-XGZCY","No"
"3785-KTYSH","No"
"6814-ZPWFQ","No"
"4063-EIKNQ","No"
"6993-YCOBK","No"
"5206-HPJKM","No"
"7587-RZNME","Yes"
"0748-RDGGM","Yes"
"5019-GQVCR","No"
"6036-TTFYU","No"
"2550-AEVRU","No"
"0969-RGKCU","No"
"0378-CJKPV","No"
"5889-JTMUL","Yes"
"9026-RNUJS","Yes"
"2332-EFBJY","Yes"
"2880-FPNAE","No"
"1703-MGIAB","No"
"4311-QTTAI","No"
"9474-PHLYD","Yes"
"4318-RAJVY","No"
"2254-DLXRI","No"
"9028-LIHRP","No"
"2219-MVUSO","Yes"
"1053-MXTTK","No"
"1530-ZTDOZ","No"
"1301-LOPVR","No"
"8914-RBTSB","Yes"
"6212-ATMLK","No"
"8200-LGKSR","No"
"0670-ANMUU","No"
"6897-RWMUB","No"
"0963-ZBDRN","Yes"
"7594-RQHXR","Yes"
"6999-CHVCF","No"
"1077-HUUJM","No"
"6331-EWIEB","Yes"
"0895-LNKRC","No"
"2045-BMBTJ","No"
"5171-EPLKN","No"
"5998-VVEJY","Yes"
"1624-NALOJ","Yes"
"6741-EGCBI","No"
"9677-AVKED","No"
"2227-JRSJX","No"
"8980-WQFWL","No"
"1730-ZMAME","No"
"4634-JLRJT","No"
"2560-QTSBS","No"
"4795-WRNVT","No"
"6080-TCMYC","No"
"0260-ZDLGK","Yes"
"7860-UXCRM","No"
"6357-JJPQT","No"
"2292-XQWSV","No"
"9552-TGUZV","No"
"5913-INRQV","No"
"8722-NGNBH","Yes"
"6210-KBBPI","Yes"
"9447-YPTBX","No"
"0133-BMFZO","Yes"
"6128-CZOMY","Yes"
"9540-JYROE","Yes"
"2260-USTRB","Yes"
"6185-TASNN","No"
"7925-PNRGI","No"
"1552-CZCLL","No"
"3038-PQIUY","No"
"1501-SGHBW","Yes"
"9313-CDOGY","No"
"8148-BPLZQ","No"
"2623-DRYAM","No"
"9987-LUTYD","No"
"3208-YPIOE","Yes"
"4488-KQFDT","No"
"5693-PIPCS","No"
"1925-LFCZZ","No"
"6900-PXRMS","Yes"
"8707-RMEZH","No"
"3346-BRMIS","Yes"
"3209-ZPKFI","No"
"6479-VDGRK","No"
"9373-WSLOY","No"
"2933-FILNV","Yes"
"9544-PYPSJ","No"
"1591-XWLGB","No"
"3243-ZHOHY","No"
"5186-EJEGL","No"
"7527-QNRUS","No"
"9986-BONCE","Yes"
"2722-JMONI","Yes"
"2203-GHNWN","No"
"3878-AVSOQ","No"
"3258-SYSWS","No"
"5296-PSYVW","No"
"7579-OOPEC","Yes"
"1771-OADNZ","Yes"
"0487-CRLZF","No"
"2107-FBPTK","No"
"9451-WLYRI","No"
"8219-VYBVI","No"
"1991-VOPLL","No"
"9738-QLWTP","No"
"1016-DJTSV","No"
"9419-IPPBE","No"
"0174-QRVVY","No"
"2900-PHPLN","No"
"0612-RTZZA","Yes"
"8106-GWQOK","No"
"6878-GGDWG","No"
"4039-PIMHX","No"
"8450-LUGUK","No"
"3604-WLABM","No"
"1142-IHLOO","No"
"4633-MKHYU","No"
"6257-RJOHI","No"
"1545-JFUML","No"
"3194-ORPIK","Yes"
"2587-EKXTS","No"
"5442-BXVND","No"
"8816-VXNZD","Yes"
"9378-FXTIZ","Yes"
"1723-HKXJQ","Yes"
"9753-OYLBX","No"
"2364-UFROM","No"
"6656-JWRQX","No"
"6473-ULUHT","No"
"0836-SEYLU","Yes"
"4433-JCGCG","Yes"
"3716-BDVDB","Yes"
"2842-BCQGE","No"
"7244-QWYHG","No"
"5899-MQZZL","Yes"
"6849-OYAMU","Yes"
"2150-WLKUW","No"
"7032-LMBHI","No"
"1150-WFARN","Yes"
"6088-BXMRG","No"
"3144-AUDBS","Yes"
"4821-SJHJV","No"
"7346-MEDWM","No"
"1137-DGOWI","No"
"5616-PRTNT","Yes"
"3812-LRZIR","No"
"9483-GCPWE","No"
"4227-OJHAL","No"
"9220-CXRSC","No"
"4993-JCRGJ","No"
"9537-JALFH","No"
"2103-ZRXFN","No"
"4877-TSOFF","No"
"9209-NWPGU","No"
"6961-VCPMC","Yes"
"7306-YDSOI","No"
"6688-UZPWD","Yes"
"0655-YDGFJ","No"
"1097-FSPVW","No"
"2839-RFSQE","Yes"
"8328-SKJNO","No"
"5201-CBWYG","No"
"1965-DDBWU","Yes"
"6352-GIGGQ","No"
"3635-QQRQD","No"
"6771-XWBDM","Yes"
"2897-DOVND","No"
"0191-EQUUH","No"
"7134-HBPBS","No"
"3489-HHPFY","No"
"2926-JEJJC","No"
"8601-QACRS","Yes"
"0508-OOLTO","No"
"2984-TBYKU","No"
"9822-WMWVG","No"
"9040-KZVWO","No"
"6339-RZCBJ","No"
"4424-TKOPW","Yes"
"4415-WNGVR","No"
"2522-AHJXR","No"
"0412-UCCNP","No"
"1816-FLZDK","No"
"7096-UCLNH","No"
"8443-ZRDBZ","Yes"
"4615-PIVVU","No"
"8885-QSQBX","No"
"7479-NITWS","Yes"
"8617-ENBDS","No"
"9385-NXKDA","No"
"0430-IHCDJ","No"
"1814-DKOLC","No"
"4201-JMNGR","Yes"
"9351-HXDMR","No"
"3537-HPKQT","No"
"5960-WPXQM","Yes"
"0684-AOSIH","Yes"
"8260-NGFNY","Yes"
"1866-RZZQS","Yes"
"6968-URWQU","No"
"4742-TXUEX","No"
"9631-XEYKE","No"
"8631-NBHFZ","Yes"
"1335-MXCSE","No"
"8873-TMKGR","No"
"8800-JOOCF","No"
"1469-LBJQJ","No"
"4958-XCBDQ","Yes"
"8337-UPOAQ","Yes"
"2386-OWURY","No"
"1725-IQNIY","Yes"
"0310-VQXAM","No"
"6598-RFFVI","Yes"
"6278-FEPBZ","No"
"4280-DLSHD","No"
"8614-VGMMV","Yes"
"2800-QQUSO","No"
"7973-DZRKH","No"
"2533-QVMSK","Yes"
"9773-PEQBZ","No"
"8625-AZYZY","Yes"
"7785-RDVIG","No"
"9602-WCXPI","No"
"2903-YYTBW","No"
"8573-JGCZW","No"
"6837-HAEVO","No"
"6701-YVNQG","No"
"4304-XUMGI","No"
"9504-YAZWB","No"
"8819-ZBYNA","No"
"6174-NRBTZ","No"
"1833-VGRUM","Yes"
"6137-NICCO","No"
"9065-ZCPQX","No"
"6402-EJMWF","No"
"6870-ECSHE","No"
"8374-XGEJJ","Yes"
"2656-TABEH","Yes"
"6946-LMSQS","Yes"
"4626-OZDTJ","No"
"9169-BSVIN","No"
"6872-HXFNF","No"
"3932-CMDTD","Yes"
"7714-YXSMB","No"
"1080-BWSYE","No"
"4039-HEUNW","Yes"
"1194-HVAIF","No"
"0812-WUPTB","Yes"
"3594-UVONA","Yes"
"1767-TGTKO","No"
"8805-JNRAZ","No"
"5089-IFSDP","Yes"
"0206-OYVOC","No"
"7128-GGCNO","No"
"0237-YFUTL","No"
"7691-KGKGP","No"
"6710-HSJRD","No"
"1732-FEKLD","No"
"0479-HMSWA","No"
"5854-KSRBJ","No"
"4817-VYYWS","Yes"
"5701-SVCWR","No"
"3129-AAQOU","No"
"4922-CVPDX","No"
"1396-QWFBJ","Yes"
"1357-BIJKI","No"
"1099-BTKWT","No"
"5299-SJCZT","Yes"
"7340-KEFQE","No"
"4570-QHXHL","No"
"2403-BCASL","Yes"
"7392-YYPYJ","No"
"2898-LSJGD","Yes"
"2223-GDSHL","No"
"7359-PTSXY","Yes"
"9470-RTWDV","No"
"2176-OSJUV","No"
"9348-YVOMK","No"
"4521-YEEHE","No"
"6086-ESGRL","Yes"
"2592-HODOV","No"
"7995-ZHHNZ","No"
"5816-SCGFC","No"
"5989-AXPUC","No"
"4979-HPRFL","No"
"8015-IHCGW","No"
"9278-VZKCD","No"
"8008-OTEZX","No"
"2773-OVBPK","No"
"5999-LCXAO","No"
"5206-XZZQI","No"
"4803-LBYPN","No"
"5759-RCVCB","Yes"
"6372-RFVNS","Yes"
"2139-FQHLM","No"
"8261-GWDBQ","No"
"8749-TZYEC","No"
"1755-FZQEC","No"
"3115-JPJDD","No"
"5600-KTXFM","No"
"6319-IEJWJ","Yes"
"9025-AOMKI","Yes"
"6339-TBELP","No"
"7964-YESJC","No"
"5275-SQEIZ","Yes"
"7716-YTYHG","Yes"
"9938-ZREHM","No"
"4647-MUZON","No"
"8849-PRIQJ","No"
"8851-RAGOV","No"
"1304-NECVQ","Yes"
"5396-IZEPB","No"
"6629-LADHQ","No"
"1559-DTODC","No"
"8720-RQSBJ","No"
"4537-CIBHB","No"
"3815-SLMEF","Yes"
"5154-VEKBL","Yes"
"4355-CVPVS","No"
"4495-LHSSK","No"
"5915-ANOEI","No"
"7225-CBZPL","No"
"6704-UTUKK","No"
"4587-VVTOX","Yes"
"2019-HDCZY","No"
"4652-NNHNY","Yes"
"8788-DOXSU","No"
"7421-ZLUPA","No"
"8972-HJWNV","Yes"
"2632-IVXVF","No"
"3692-JHONH","No"
"5914-GXMDA","No"
"7463-IFMQU","No"
"2920-RNCEZ","No"
"2541-YGPKE","No"
"8515-OCTJS","Yes"
"3441-CGZJH","No"
"9592-ERDKV","No"
"2860-RANUS","Yes"
"4778-IZARL","No"
"1200-TUZHR","No"
"9365-CSLBQ","No"
"1334-FJSVR","Yes"
"5884-FBCTL","No"
"7130-CTCUS","No"
"6194-HBGQN","No"
"7634-WSWDB","No"
"2987-BJXIK","No"
"0406-BPDVR","Yes"
"0618-XWMSS","Yes"
"1395-WSWXR","No"
"0420-HLGXF","No"
"9823-EALYC","No"
"2565-JSLRY","Yes"
"2607-DHDAK","No"
"1073-XXCZD","No"
"3727-JEZTU","No"
"8143-ETQTI","No"
"6689-KXGBO","Yes"
"9667-TKTVZ","No"
"3657-COGMW","No"
"8570-KLJYJ","No"
"7754-IXRMC","No"
"9473-CBZOP","No"
"2969-WGHQO","No"
"4334-HOWRP","No"
"5863-OOKCL","No"
"1329-VHWNP","No"
"2984-MIIZL","Yes"
"0266-GMEAO","No"
"5590-YRFJT","Yes"
"8309-PPCED","No"
"4098-NAUKP","No"
"5196-WPYOW","No"
"1485-YDHMM","No"
"4054-CUMIA","No"
"0603-TPMIB","No"
"2525-GVKQU","No"
"9581-GVBXT","No"
"5862-BRIXZ","No"
"3308-JSGML","No"
"3677-TNKIO","Yes"
"0440-QEXBZ","No"
"2434-EEVDB","No"
"6762-QVYJO","No"
"6199-IWKGC","No"
"2675-DHUTR","No"
"8152-VETUR","No"
"9667-EQRXU","Yes"
"7446-YPODE","No"
"9522-BNTHX","No"
"4676-WLUHT","No"
"3329-WDIOK","Yes"
"2873-ZLIWT","Yes"
"3415-TAILE","Yes"
"0757-WCUUZ","No"
"1629-DQQVB","No"
"1915-IOFGU","Yes"
"3045-XETSH","Yes"
"0374-AACSZ","No"
"7239-HZZCX","Yes"
"4872-VXRIL","No"
"9140-CZQZZ","No"
"3423-HHXAO","No"
"0531-ZZJWQ","No"
"6537-QLGEX","No"
"2688-BHGOG","No"
"7683-CBDKJ","Yes"
"3160-TYXLT","No"
"1325-USMEC","No"
"0628-CNQRM","Yes"
"5606-AMZBO","No"
"6199-IPCAO","No"
"0112-QWPNC","Yes"
"2235-EZAIK","No"
"3847-BAERP","No"
"1196-AMORA","Yes"
"4282-YMKNA","Yes"
"8263-OKETD","No"
"2476-YGEFM","No"
"8687-BAFGU","No"
"0641-EVBOJ","No"
"9974-JFBHQ","No"
"5356-RHIPP","Yes"
"6624-JDRDS","No"
"0608-JDVEC","No"
"9780-FKVVF","No"
"3345-PBBFH","No"
"5055-BRMNE","No"
"9189-JWSHV","Yes"
"0746-JTRFU","Yes"
"5208-FVQKB","No"
"7184-LRUUR","No"
"3982-JGSFD","No"
"1574-DYCWE","No"
"2466-FCCPT","No"
"6211-WWLTF","No"
"4826-TZEVA","No"
"6016-NXBNJ","No"
"9138-EFSMO","No"
"0576-WNXXC","Yes"
"4632-XJMEX","No"
"2716-GFZOR","No"
"3724-UCSHY","No"
"8626-XHBIE","No"
"4628-CTTLA","Yes"
"3192-LNKRK","No"
"4439-YRNVD","No"
"6834-NXDCA","Yes"
"8670-MEFCP","No"
"3079-BCHLN","No"
"5597-GLBUC","Yes"
"7278-CKDNC","No"
"2969-VAPYH","No"
"8474-UMLNT","No"
"3836-FZSDJ","No"
"9142-XMYJH","No"
"6559-ILWKJ","Yes"
"0187-QSXOE","No"
"7733-UDMTP","No"
"5214-CHIWJ","No"
"4229-CZMLL","Yes"
"6904-JLBGY","No"
"2465-BLLEU","No"
"1685-VAYJF","No"
"6917-YACBP","No"
"5049-MUBWG","No"
"9253-VIFJQ","No"
"7030-FZTFM","No"
"9741-YLNTD","No"
"3663-MITLP","Yes"
"0906-QVPMS","No"
"1905-OEILC","No"
"3285-UCQVC","Yes"
"3470-BTGQO","No"
"8224-DWCKX","No"
"5482-PLVPE","Yes"
"4553-DVPZG","No"
"4902-OHLSK","Yes"
"6917-IAYHD","No"
"0495-ZBNGW","Yes"
"7572-KPVKK","No"
"2642-MAWLJ","No"
"2357-COQEK","Yes"
"7103-ZGVNT","No"
"3737-GCSPV","Yes"
"7137-NAXML","No"
"2428-ZMCTB","No"
"2961-VNFKL","No"
"5934-RMPOV","No"
"1207-BLKSA","No"
"4088-YLDSU","Yes"
"8316-BBQAY","No"
"1166-PQLGG","No"
"3146-JTQHR","No"
"4291-YZODP","No"
"4395-PZMSN","No"
"6427-FEFIG","No"
"0017-IUDMW","No"
"8706-HRADD","No"
"4385-ZKVNW","No"
"5446-DKWYW","No"
"2034-CGRHZ","Yes"
"4228-ZGYUW","Yes"
"9031-ZVQPT","No"
"2990-IAJSV","No"
"8107-KNCIM","No"
"4644-OBGFZ","No"
"7926-IJOOU","No"
"4029-HPFVY","No"
"7602-DBTOU","No"
"3519-ZKXGG","Yes"
"5457-COLHT","No"
"6416-TVAIH","Yes"
"5451-YHYPW","No"
"3066-RRJIO","Yes"
"4664-NJCMS","No"
"0307-BCOPK","No"
"7629-WFGLW","No"
"2542-HYGIQ","No"
"6715-OFDBP","Yes"
"5016-LIPDW","No"
"6481-LXPWL","No"
"1567-DSCIC","Yes"
"2150-UWTFY","Yes"
"6124-ACRHJ","No"
"9362-MWODR","No"
"9975-GPKZU","No"
"9625-RZFUK","No"
"5153-LXKDT","No"
"5161-UBZXI","No"
"1020-JPQOW","No"
"7919-ZODZZ","No"
"0565-JUPYD","No"
"5939-XAIXZ","No"
"9054-FOWNV","No"
"2157-MXBJS","Yes"
"8207-VVMYB","No"
"9732-EQMWY","No"
"5269-NRGDP","No"
"5485-WUYWF","Yes"
"8818-DOPVL","No"
"5445-PZWGX","Yes"
"1227-UDMZR","No"
"9170-CCKOU","Yes"
"2167-FQSTQ","No"
"1043-YCUTE","Yes"
"3814-MLAXC","Yes"
"3572-UUHRS","No"
"1226-UDFZR","Yes"
"5955-EPOAZ","No"
"8815-LMFLX","No"
"8582-KRHPJ","No"
"5811-IWXYM","No"
"7044-YAACC","No"
"8189-XRIKE","No"
"1506-YJTYT","No"
"4123-DVHPH","No"
"6425-YQLLO","Yes"
"5442-UTCVD","Yes"
"2228-BZDEE","No"
"7734-DBOAI","Yes"
"2789-CZANW","No"
"2091-RFFBA","Yes"
"2114-MGINA","Yes"
"7596-LDUXP","No"
"3740-RLMVT","No"
"4489-SNOJF","Yes"
"2192-OZITF","No"
"2186-QZEYA","No"
"1131-ALZWV","No"
"7729-XBTWX","No"
"9134-WYRVP","No"
"3284-SVCRO","No"
"9732-OUYRN","No"
"6899-PPEEA","Yes"
"7504-UWHNB","No"
"1431-AIDJQ","No"
"6288-LBEAR","No"
"4597-NUCQV","Yes"
"5808-TOTXO","No"
"4369-NYSCF","No"
"6333-YDVLT","No"
"5324-KTGCG","No"
"7394-LWLYN","No"
"3707-LRWZD","Yes"
"2700-LUEVA","No"
"1455-ESIQH","Yes"
"0958-YHXGP","No"
"4013-TLDHQ","Yes"
"5743-KHMNA","No"
"4194-FJARJ","No"
"5325-UWTWJ","No"
"3969-GYXEL","No"
"9208-OLGAQ","No"
"3244-CQPHU","No"
"2674-MLXMN","No"
"6992-TKNYO","No"
"4468-YDOVK","No"
"3754-DXMRT","Yes"
"5792-JALQC","No"
"7130-VTEWQ","Yes"
"2200-DSAAL","No"
"4302-ZYFEL","No"
"9351-LZYGF","No"
"4366-CTOUZ","No"
"7903-CMPEY","Yes"
"1518-OMDIK","No"
"6671-NGWON","No"
"1955-IBMMB","No"
"3806-YAZOV","No"
"6253-WRFHY","No"
"9133-AYJZG","No"
"5018-GWURO","No"
"4737-HOBAX","No"
"0537-QYZZN","No"
"1704-NRWYE","Yes"
"2592-SEIFQ","Yes"
"8200-KLNYW","No"
"3372-CDXFJ","No"
"4781-ZXYGU","No"
"7632-YUTXB","No"
"2718-YSKCS","No"
"9896-UYMIE","No"
"0853-NWIFK","No"
"6980-CDGFC","No"
"7691-XVTZH","No"
